#,,,,Start,,,Highest Point,,,End,,,,,,
#,Date,Satellite,Brightness (mag),Time,Altitude,Azimuth,Time,Altitude,Azimuth,Time,Altitude,Azimuth,,,,
,13-Oct,STARLINK-1347,7.7,22:10:01,10°,W,22:14:38,15°,WNW,22:17:11,13°,NW,,,,
,13-Oct,STARLINK-2347,6.9,22:10:27,10°,SW,22:11:13,14°,SW,22:11:13,14°,SW,,,,
,13-Oct,GLOBAL-12,?,22:11:25,10°,WSW,22:12:40,15°,WSW,22:12:40,15°,WSW,,,,
,13-Oct,STARLINK-1217,7.1,22:12:52,10°,W,22:13:26,12°,W,22:13:26,12°,W,,,,
,13-Oct,STARLINK-2254,7.1,22:12:58,10°,SSW,22:13:07,11°,SSW,22:13:07,11°,SSW,,,,
,13-Oct,STARLINK-3526,?,22:13:32,10°,SW,22:13:49,12°,SW,22:13:49,12°,SW,,,,
,13-Oct,STARLINK-2582,7,22:16:39,10°,WSW,22:20:48,23°,WNW,22:20:48,23°,WNW,,,,
,13-Oct,STARLINK-1642,7.1,22:17:06,32°,SE,22:17:06,32°,SE,22:22:49,10°,SE,,,,
,13-Oct,STARLINK-1497,7.6,22:17:08,16°,SE,22:17:08,16°,SE,22:18:57,10°,SE,,,,
,13-Oct,STARLINK-2636,7.1,22:18:22,10°,SW,22:18:41,12°,SW,22:18:41,12°,SW,,,,
,13-Oct,STARLINK-1418,7,22:18:26,10°,SSW,22:19:17,14°,SSW,22:19:17,14°,SSW,,,,
,13-Oct,STARLINK-1475,7.1,22:19:20,10°,SSW,22:29:01,37°,SSE,22:30:42,36°,SE,,,,
,13-Oct,STARLINK-5056,6.7,22:20:17,10°,SSW,22:22:30,22°,SSW,22:22:30,22°,SSW,,,,
,13-Oct,STARLINK-2268,6.7,22:20:41,10°,WSW,22:23:07,23°,WSW,22:23:07,23°,WSW,,,,
,13-Oct,STARLINK-1944,7.1,22:21:21,10°,SSW,22:21:32,11°,SSW,22:21:32,11°,SSW,,,,
,13-Oct,STARLINK-2067,7.2,22:25:42,10°,SW,22:25:45,10°,SW,22:25:45,10°,SW,,,,
,13-Oct,STARLINK-1228,7.2,22:25:51,10°,S,22:26:01,10°,S,22:26:01,10°,S,,,,
,13-Oct,STARLINK-1421,7.1,22:26:50,10°,SSW,22:27:30,13°,SSW,22:27:30,13°,SSW,,,,
,13-Oct,STARLINK-4407,10.4,22:29:48,10°,SSE,22:47:26,15°,S,23:06:21,10°,SSW,,,,
,13-Oct,STARLINK-1494,10,22:33:06,10°,NNE,0:23:45,37°,ENE,0:59:11,10°,ESE,,,,
,13-Oct,STARLINK-1738,7.8,22:33:22,10°,WSW,22:43:13,30°,SSW,22:54:35,10°,SE,,,,
,13-Oct,STARLINK-1142,6.4,22:33:36,10°,SSW,22:40:16,49°,S,22:40:16,49°,S,,,,
,13-Oct,STARLINK-1651,7.7,22:33:46,10°,SW,22:38:48,16°,SSW,22:43:21,10°,SSE,,,,
,13-Oct,STARLINK-1407,8.6,22:39:09,10°,WNW,22:41:07,10°,WNW,22:43:05,10°,WNW,,,,
,13-Oct,STARLINK-4666,?,22:40:50,10°,SW,22:44:02,27°,SW,22:44:02,27°,SW,,,,
,13-Oct,STARLINK-1298,6.6,22:42:03,10°,SSW,22:49:07,45°,SSE,22:49:07,45°,SSE,,,,
,13-Oct,STARLINK-1054,8.2,22:43:12,10°,WSW,23:04:43,31°,SSW,23:15:16,10°,SE,,,,
,13-Oct,STARLINK-4455,?,22:44:51,10°,NNW,23:03:16,29°,WNW,23:12:25,10°,SW,,,,
,13-Oct,STARLINK-1434,7.3,22:46:01,10°,WSW,22:52:37,24°,SSW,22:59:27,10°,SSE,,,,
,13-Oct,STARLINK-1759,7.1,22:46:57,10°,NW,23:05:40,31°,SSE,23:09:44,10°,SE,,,,
,13-Oct,STARLINK-2437,12.1,22:50:36,10°,SW,0:39:31,40°,WSW,4:13:30,10°,W,,,,
,13-Oct,STARLINK-1605,7.8,22:52:16,10°,SW,23:00:04,23°,S,23:09:15,10°,SE,,,,
,13-Oct,STARLINK-1107,7.7,22:53:54,10°,SW,22:59:23,18°,S,23:06:11,10°,SE,,,,
,13-Oct,STARLINK-1618,8.4,22:54:13,10°,WNW,23:36:13,57°,SW,23:55:10,10°,SE,,,,
,13-Oct,STARLINK-1992,6.8,22:54:59,10°,SSW,22:59:17,28°,S,22:59:17,28°,S,,,,
,13-Oct,STARLINK-4210,?,22:58:56,43°,ENE,23:35:12,50°,E,2:47:14,10°,SE,,,,
,13-Oct,STARLINK-1742,7,22:59:11,10°,SW,23:10:27,51°,W,23:10:27,51°,W,,,,
,13-Oct,STARLINK-1357,7.9,23:00:29,10°,WNW,23:02:16,11°,WNW,23:02:16,11°,WNW,,,,
,13-Oct,STARLINK-1612,7.4,23:02:52,26°,SE,23:02:52,26°,SE,23:06:57,10°,SE,,,,
,13-Oct,STARLINK-2696,7.7,23:05:19,10°,SW,23:11:39,23°,S,23:22:19,10°,SE,,,,
,13-Oct,STARLINK-1770,7.3,23:06:42,10°,SW,23:09:52,14°,SSW,23:13:29,10°,SSE,,,,
,13-Oct,STARLINK-1015,9.9,23:10:20,10°,NW,4:13:52,55°,S,4:44:11,10°,E,,,,
,13-Oct,STARLINK-1328,7.2,23:13:56,10°,SW,23:16:40,20°,WSW,23:16:40,20°,WSW,,,,
,13-Oct,STARLINK-1978,6.8,23:17:55,10°,SW,23:29:49,63°,SSE,23:29:49,63°,SSE,,,,
,13-Oct,STARLINK-1681,7.7,23:17:56,10°,SSW,23:21:10,13°,S,23:24:45,10°,SSE,,,,
,13-Oct,STARLINK-1710,7.9,23:23:23,14°,ESE,23:23:23,14°,ESE,23:24:42,10°,ESE,,,,
,13-Oct,STARLINK-1342,8.3,23:28:32,10°,WSW,23:38:56,16°,W,23:42:37,14°,WNW,,,,
,13-Oct,STARLINK-1767,7.2,23:29:04,10°,SW,23:31:55,20°,SSW,23:31:55,20°,SSW,,,,
,13-Oct,STARLINK-1143,6.8,23:32:04,10°,WNW,23:44:46,49°,SW,23:54:36,10°,SSE,,,,
,13-Oct,STARLINK-1683,7.6,23:34:36,10°,WSW,23:36:49,17°,W,23:36:49,17°,W,,,,
,13-Oct,STARLINK-1320,7,23:36:00,10°,SW,23:48:53,42°,SSE,23:49:24,41°,SSE,,,,
,13-Oct,STARLINK-1231,7.4,23:38:15,15°,SSW,23:39:47,16°,SSW,23:44:05,10°,SSE,,,,
,13-Oct,STARLINK-2340,7.5,23:39:35,10°,SSW,23:45:45,21°,SSE,23:53:33,10°,ESE,,,,
,13-Oct,STARLINK-1629,7.5,23:43:25,25°,ESE,23:43:25,25°,ESE,23:47:42,10°,SE,,,,
,13-Oct,FALCON 9 DEB,?,23:44:29,10°,SSW,23:45:22,13°,SSW,23:45:22,13°,SSW,,,,
,13-Oct,STARLINK-2095,8.4,23:46:34,10°,WSW,0:06:26,30°,WNW,0:08:40,30°,WNW,,,,
,13-Oct,STARLINK-1918,7.3,23:47:08,10°,SSW,23:52:40,19°,SSE,23:52:40,19°,SSE,,,,
,13-Oct,STARLINK-5008,7.3,23:48:38,10°,SW,0:01:44,33°,SSE,0:05:11,28°,SE,,,,
,13-Oct,STARLINK-3083,7.7,23:52:31,18°,ESE,23:52:31,18°,ESE,23:55:17,10°,SE,,,,
,13-Oct,STARLINK-1740,7.9,23:56:38,10°,ESE,23:56:38,10°,ESE,23:56:45,10°,ESE,,,,
,13-Oct,STARLINK-2626,7.4,23:59:03,10°,SSW,0:03:58,16°,S,0:04:26,16°,SSE,,,,
,13-Oct,STARLINK-1096,7.8,23:59:47,19°,ESE,23:59:47,19°,ESE,0:02:25,10°,ESE,,,,
,14-Oct,STARLINK-1669,7.5,0:00:10,10°,SW,0:12:18,34°,SSE,0:18:10,22°,ESE,,,,
,14-Oct,STARLINK-1675,7.3,0:02:29,20°,S,0:02:29,20°,S,0:06:49,10°,SSE,,,,
,14-Oct,STARLINK-1497,6.9,0:05:27,39°,S,0:05:27,39°,S,0:13:31,10°,SE,,,,
,14-Oct,STARLINK-1336,8.9,0:06:28,10°,SW,0:58:57,74°,WNW,1:42:39,10°,NNE,,,,
,14-Oct,STARLINK-1642,6.9,0:08:10,43°,SW,0:08:45,43°,SSW,0:20:36,10°,SE,,,,
,14-Oct,STARLINK-1863,8.1,0:13:22,10°,WSW,0:22:53,18°,W,0:22:53,18°,W,,,,
,14-Oct,STARLINK-1475,7,0:15:09,10°,SW,0:21:31,42°,SW,0:21:31,42°,SW,,,,
,14-Oct,STARLINK-2060,7.6,0:28:36,11°,SSE,0:28:36,11°,SSE,0:28:47,10°,SSE,,,,
,14-Oct,STARLINK-1651,7.6,0:29:20,10°,SSW,0:31:39,12°,S,0:33:49,10°,SSE,,,,
,14-Oct,STARLINK-1142,7.6,0:30:43,10°,SW,0:32:27,17°,WSW,0:32:27,17°,WSW,,,,
,14-Oct,STARLINK-1292,7.7,0:31:26,23°,E,0:31:26,23°,E,0:35:37,10°,ESE,,,,
,14-Oct,STARLINK-3047,7.9,0:34:06,12°,WSW,0:39:36,19°,SSW,0:51:12,10°,SSE,,,,
,14-Oct,STARLINK-1173,7.5,0:35:16,13°,S,0:36:20,13°,S,0:40:04,10°,SSE,,,,
,14-Oct,STARLINK-1294,7.3,0:35:52,22°,SE,0:35:52,22°,SE,0:39:20,10°,SE,,,,
,14-Oct,STARLINK-1738,7.9,0:36:36,10°,SW,0:47:26,28°,S,0:58:09,10°,ESE,,,,
,14-Oct,STARLINK-1298,7.6,0:36:52,10°,SW,0:39:05,20°,SW,0:39:05,20°,SW,,,,
,14-Oct,STARLINK-1323,7.6,0:38:46,10°,SW,0:54:18,85°,SE,1:34:23,10°,NE,,,,
,14-Oct,STARLINK-1434,7.8,0:40:27,10°,SSW,0:45:18,15°,S,0:50:02,10°,SSE,,,,
,14-Oct,STARLINK-4650,7.7,0:41:44,10°,S,0:45:31,14°,SSE,0:50:05,10°,SE,,,,
,14-Oct,STARLINK-1734,?,0:41:53,17°,E,0:41:53,17°,E,0:45:37,10°,ESE,,,,
,14-Oct,STARLINK-4342,9.2,0:43:01,10°,NE,1:15:32,65°,SE,2:43:40,10°,S,,,,
,14-Oct,STARLINK-1705,7.1,0:43:31,27°,SSE,0:43:31,27°,SSE,0:47:50,10°,SE,,,,
,14-Oct,STARLINK-1713,10.2,0:44:07,10°,SW,2:20:46,85°,ESE,4:33:18,10°,NNE,,,,
,14-Oct,STARLINK-2595,7.7,0:49:39,18°,E,0:49:39,18°,E,0:53:34,10°,ESE,,,,
,14-Oct,STARLINK-3313,?,0:51:04,10°,WSW,0:52:30,11°,W,0:52:30,11°,W,,,,
,14-Oct,STARLINK-1605,7.7,0:51:50,10°,SW,1:01:53,29°,SSE,1:12:32,10°,ESE,,,,
,14-Oct,STARLINK-1612,6.9,0:52:27,44°,SSW,0:52:27,44°,SSW,1:02:32,10°,SE,,,,
,14-Oct,STARLINK-1107,7.7,0:52:28,10°,SSW,1:00:58,28°,SSE,1:11:21,10°,ESE,,,,
,14-Oct,STARLINK-1724,7.5,0:53:19,12°,SSE,0:53:19,12°,SSE,0:54:09,10°,SSE,,,,
,14-Oct,STARLINK-1759,7.2,0:57:14,28°,SW,0:58:12,28°,SSW,1:05:43,10°,SSE,,,,
,14-Oct,STARLINK-1770,7.7,1:00:00,10°,SSW,1:03:01,13°,S,1:06:16,10°,SSE,,,,
,14-Oct,STARLINK-1681,7.3,1:10:16,10°,SSW,1:17:12,26°,SSE,1:25:25,10°,E,,,,
,14-Oct,ASTROCAT 0101,?,1:11:26,10°,SSE,1:12:05,13°,SSE,1:12:05,13°,SSE,,,,
,14-Oct,STARLINK-4461,?,1:11:28,10°,WSW,1:23:14,13°,SW,1:42:58,10°,SSW,,,,
,14-Oct,STARLINK-4407,9.3,1:12:26,10°,E,1:33:48,33°,SE,2:09:58,10°,S,,,,
,14-Oct,STARLINK-1710,6.6,1:14:32,54°,SSE,1:14:32,54°,SSE,1:22:17,10°,SE,,,,
,14-Oct,STARLINK-1978,7.7,1:19:07,10°,SW,1:24:26,28°,WSW,1:24:26,28°,WSW,,,,
,14-Oct,ASTROCAST-0105,?,1:20:02,10°,SSE,1:21:10,16°,SSE,1:21:10,16°,SSE,,,,
,14-Oct,STARLINK-1007,7.5,1:22:01,10°,SSE,1:22:01,10°,SSE,1:22:01,10°,SSE,,,,
,14-Oct,ASTROCAST-0103,?,1:26:34,10°,SSE,1:27:47,16°,SSE,1:27:47,16°,SSE,,,,
,14-Oct,STARLINK-1231,7.8,1:28:08,10°,SSW,1:31:46,14°,S,1:35:33,10°,SE,,,,
,14-Oct,STARLINK-1918,7.5,1:30:17,10°,SW,1:31:02,13°,SSW,1:31:02,13°,SSW,,,,
,14-Oct,STARLINK-3663,?,1:30:39,15°,SSE,1:32:23,16°,SE,1:37:00,10°,ESE,,,,
,14-Oct,STARLINK-2696,8.1,1:32:30,10°,SW,1:44:18,37°,SSE,2:05:22,10°,E,,,,
,14-Oct,ASTROCAST-0104,?,1:33:36,35°,E,1:37:20,43°,ESE,1:50:34,10°,S,,,,
,14-Oct,STARLINK-1629,6.7,1:33:53,52°,SSW,1:33:53,52°,SSW,1:44:45,10°,SE,,,,
,14-Oct,STARLINK-2340,6.5,1:35:22,10°,SW,1:44:53,57°,SE,1:57:28,10°,ENE,,,,
,14-Oct,STARLINK-1143,7.6,1:37:33,10°,WSW,1:45:30,21°,SSW,1:51:56,10°,SSE,,,,
,14-Oct,STARLINK-1320,7.3,1:38:53,10°,SW,1:44:36,30°,SW,1:44:36,30°,SW,,,,
,14-Oct,STARLINK-1192,7.2,1:39:40,15°,S,1:39:40,15°,S,1:41:17,10°,SSE,,,,
,14-Oct,STARLINK-3083,6.5,1:40:29,51°,S,1:40:29,51°,S,1:47:25,10°,SSE,,,,
,14-Oct,STARLINK-1740,6.5,1:43:44,45°,SSE,1:43:44,45°,SSE,1:50:44,10°,SE,,,,
,14-Oct,STARLINK-1054,6.9,1:44:22,10°,SW,1:55:04,31°,SSE,2:00:36,10°,E,,,,
,14-Oct,STARLINK-1547,7.5,1:48:24,10°,SSW,1:52:54,17°,SSE,1:57:50,10°,ESE,,,,
,14-Oct,STARLINK-1559,7.3,1:49:07,15°,E,1:49:07,15°,E,1:51:14,10°,ESE,,,,
,14-Oct,STARLINK-2626,7.6,1:50:08,10°,SSW,1:50:19,11°,SSW,1:50:19,11°,SSW,,,,
,14-Oct,STARLINK-1675,7.7,1:52:42,10°,SSW,1:57:51,17°,S,2:03:53,10°,SE,,,,
,14-Oct,STARLINK-1497,7.7,1:53:45,14°,SW,2:00:01,23°,S,2:08:33,10°,SE,,,,
,14-Oct,STARLINK-1096,6.4,1:56:27,72°,S,1:56:27,72°,S,2:05:22,10°,SE,,,,
,14-Oct,STARLINK-1642,7.8,2:00:08,10°,WSW,2:09:36,25°,S,2:19:22,10°,SE,,,,
,14-Oct,STARLINK-5008,6.9,2:00:15,10°,SW,2:07:13,35°,SW,2:07:13,35°,SW,,,,
,14-Oct,STARLINK-1291,7.4,2:01:24,10°,S,2:05:12,16°,SSE,2:09:31,10°,ESE,,,,
,14-Oct,STARLINK-2077,7.3,2:01:27,10°,SSE,2:01:27,10°,SSE,2:01:33,10°,SSE,,,,
,14-Oct,STARLINK-2086,6.6,2:01:41,33°,ESE,2:01:41,33°,ESE,2:07:23,10°,SE,,,,
,14-Oct,STARLINK-1669,6.3,2:02:24,10°,SW,2:12:39,58°,SSW,2:12:39,58°,SSW,,,,
,14-Oct,STARLINK-2060,7.4,2:04:18,11°,SSW,2:05:08,12°,SSW,2:07:21,10°,S,,,,
,14-Oct,STARLINK-1155,7.1,2:05:27,14°,SE,2:05:27,14°,SE,2:06:16,10°,SE,,,,
,14-Oct,STARLINK-1979,6.7,2:13:41,23°,SE,2:13:41,23°,SE,2:16:22,10°,SE,,,,
,14-Oct,STARLINK-1437,7.2,2:15:28,11°,ESE,2:15:28,11°,ESE,2:15:54,10°,ESE,,,,
,14-Oct,STARLINK-1287,7.2,2:16:47,10°,SE,2:16:47,10°,SE,2:16:48,10°,SE,,,,
,14-Oct,STARLINK-1573,7.1,2:17:00,13°,ESE,2:17:00,13°,ESE,2:18:01,10°,ESE,,,,
,14-Oct,STARLINK-1618,8.1,2:19:10,10°,WSW,2:39:30,30°,S,2:48:29,10°,SE,,,,
,14-Oct,STARLINK-1614,6.6,2:19:13,47°,ENE,2:19:18,47°,ENE,2:30:04,10°,SE,,,,
,14-Oct,STARLINK-1848,6.5,2:21:18,56°,NE,2:21:29,56°,ENE,2:33:03,10°,SE,,,,
,14-Oct,STARLINK-1409,7.1,2:23:16,12°,S,2:23:16,12°,S,2:24:01,10°,S,,,,
,14-Oct,STARLINK-2719,7.1,2:23:21,12°,SSE,2:23:21,12°,SSE,2:23:56,10°,SSE,,,,
,14-Oct,STARLINK-2134,7,2:24:24,13°,SE,2:24:24,13°,SE,2:25:52,10°,ESE,,,,
,14-Oct,STARLINK-2632,7,2:24:25,14°,S,2:24:25,14°,S,2:25:25,10°,SSE,,,,
,14-Oct,STARLINK-1147,7.2,2:25:22,43°,W,2:29:57,50°,SW,2:39:21,10°,SSE,,,,
,14-Oct,STARLINK-2646,7.3,2:25:50,10°,SSE,2:26:37,10°,SSE,2:27:24,10°,SE,,,,
,14-Oct,STARLINK-1651,7.1,2:27:45,11°,E,2:27:45,11°,E,2:27:55,10°,E,,,,
,14-Oct,STARLINK-1292,6.2,2:27:51,82°,WSW,2:28:06,83°,SW,2:38:23,10°,SE,,,,
,14-Oct,STARLINK-2055,7.1,2:28:31,11°,SSE,2:29:47,11°,SSE,2:31:29,10°,SE,,,,
,14-Oct,STARLINK-4650,6.9,2:29:09,10°,SSW,2:37:01,39°,SE,2:47:41,10°,ENE,,,,
,14-Oct,STARLINK-2732,7.1,2:29:47,10°,SSE,2:29:47,10°,SSE,2:29:50,10°,SSE,,,,
,14-Oct,STARLINK-1434,7.3,2:31:16,10°,SSW,2:37:54,23°,SSE,2:43:55,10°,ESE,,,,
,14-Oct,STARLINK-1705,7.2,2:31:28,20°,SW,2:34:08,23°,SSW,2:41:53,10°,SSE,,,,
,14-Oct,STARLINK-1734,?,2:32:29,71°,NNE,2:33:11,72°,NE,2:44:51,10°,SE,,,,
,14-Oct,STARLINK-1259,6.1,2:32:45,39°,SSE,2:32:45,39°,SSE,2:39:17,10°,SE,,,,
,14-Oct,STARLINK-1524,6.9,2:33:28,13°,SSE,2:33:51,13°,SSE,2:36:15,10°,ESE,,,,
,14-Oct,STARLINK-1263,7,2:33:38,11°,SE,2:33:38,11°,SE,2:33:51,10°,SE,,,,
,14-Oct,STARLINK-2653,6.9,2:34:43,13°,SE,2:34:43,13°,SE,2:35:17,10°,SE,,,,
,14-Oct,STARLINK-1154,7.2,2:35:00,10°,SSE,2:35:56,10°,SSE,2:36:52,10°,SE,,,,
,14-Oct,STARLINK-1522,7.1,2:35:10,10°,SE,2:35:10,10°,SE,2:35:11,10°,SE,,,,
,14-Oct,STARLINK-1368,7,2:36:36,12°,SSE,2:36:36,12°,SSE,2:36:56,10°,SSE,,,,
,14-Oct,STARLINK-2736,7,2:36:44,11°,SSE,2:36:44,11°,SSE,2:36:56,10°,SSE,,,,
,14-Oct,STARLINK-1738,7.1,2:37:23,10°,SW,2:50:35,49°,SE,3:01:36,10°,ENE,,,,
,14-Oct,STARLINK-2029,7.4,2:37:47,12°,NE,2:39:15,12°,ENE,2:42:01,10°,E,,,,
,14-Oct,STARLINK-1724,7.5,2:38:29,10°,SSW,2:40:09,11°,S,2:41:53,10°,SSE,,,,
,14-Oct,STARLINK-4516,7,2:39:04,10°,SSE,2:39:04,10°,SSE,2:39:06,10°,SSE,,,,
,14-Oct,STARLINK-2486,6.9,2:39:21,12°,SE,2:39:21,12°,SE,2:39:42,10°,SE,,,,
,14-Oct,STARLINK-2595,5.9,2:40:03,89°,ENE,2:40:03,89°,ENE,2:52:30,10°,SE,,,,
,14-Oct,STARLINK-2032,7,2:40:09,11°,SE,2:40:09,11°,SE,2:40:15,10°,SE,,,,
,14-Oct,STARLINK-2647,7,2:40:58,10°,S,2:43:20,13°,SSE,2:45:47,10°,ESE,,,,
,14-Oct,STARLINK-4209,?,2:41:15,14°,SSE,2:41:16,14°,SSE,2:43:43,10°,ESE,,,,
,14-Oct,STARLINK-4500,?,2:41:41,11°,ESE,2:41:41,11°,ESE,2:42:08,10°,ESE,,,,
,14-Oct,STARLINK-1269,7,2:41:42,11°,SE,2:41:42,11°,SE,2:41:51,10°,SE,,,,
,14-Oct,STARLINK-1612,7.7,2:42:01,12°,WSW,2:50:02,24°,SSW,2:58:31,10°,SE,,,,
,14-Oct,STARLINK-2508,7,2:42:55,11°,S,2:42:55,11°,S,2:43:17,10°,S,,,,
,14-Oct,STARLINK-2543,6.9,2:43:08,13°,S,2:44:47,15°,SSE,2:47:41,10°,ESE,,,,
,14-Oct,STARLINK-1750,6.6,2:43:36,19°,E,2:43:36,19°,E,2:45:20,10°,ESE,,,,
,14-Oct,STARLINK-2247,6.6,2:43:52,17°,ESE,2:43:52,17°,ESE,2:45:06,10°,SE,,,,
,14-Oct,STARLINK-4436,?,2:43:58,10°,SSE,2:44:20,12°,SSE,2:44:20,12°,SSE,,,,
,14-Oct,STARLINK-3722,6.6,2:45:09,26°,ENE,2:45:14,26°,ENE,2:51:16,10°,ESE,,,,
,14-Oct,STARLINK-1246,7,2:45:17,11°,ESE,2:45:17,11°,ESE,2:45:23,10°,ESE,,,,
,14-Oct,STARLINK-4521,?,2:45:56,10°,SE,2:45:56,10°,SE,2:45:58,10°,SE,,,,
,14-Oct,STARLINK-3656,?,2:46:09,14°,SSE,2:46:09,14°,SSE,2:46:46,10°,SSE,,,,
,14-Oct,STARLINK-4378,?,2:46:28,10°,SSE,2:46:37,11°,SSE,2:46:37,11°,SSE,,,,
,14-Oct,STARLINK-1591,6.8,2:47:20,12°,SSE,2:47:20,12°,SSE,2:47:50,10°,SSE,,,,
,14-Oct,STARLINK-1704,6.8,2:48:43,14°,SE,2:48:43,14°,SE,2:49:20,10°,SE,,,,
,14-Oct,STARLINK-3393,?,2:48:49,16°,S,2:48:49,16°,S,2:50:03,10°,SSE,,,,
,14-Oct,STARLINK-1770,7.3,2:49:04,10°,SSW,2:55:49,27°,SSE,3:03:24,10°,E,,,,
,14-Oct,STARLINK-1294,6.9,2:49:27,24°,SW,2:52:13,28°,SSW,3:03:13,10°,SE,,,,
,14-Oct,STARLINK-1605,6.7,2:49:27,10°,SW,3:02:10,62°,SE,3:13:58,10°,ENE,,,,
,14-Oct,STARLINK-1107,6.7,2:49:34,10°,SW,3:01:12,64°,SE,3:14:34,10°,ENE,,,,
,14-Oct,STARLINK-4340,?,2:50:07,10°,SSE,2:50:34,13°,SSE,2:50:34,13°,SSE,,,,
,14-Oct,ASTROCAT 0101,?,2:50:33,10°,SSW,2:50:59,11°,SSW,2:50:59,11°,SSW,,,,
,14-Oct,STARLINK-1583,6.7,2:51:07,15°,SSE,2:51:07,15°,SSE,2:51:58,10°,SSE,,,,
,14-Oct,STARLINK-2707,7.3,2:51:35,10°,SSE,2:52:03,10°,SSE,2:52:31,10°,SSE,,,,
,14-Oct,STARLINK-2700,6.7,2:51:36,14°,SE,2:51:36,14°,SE,2:52:14,10°,SE,,,,
,14-Oct,STARLINK-4316,?,2:52:50,10°,SE,2:54:21,18°,SE,2:54:21,18°,SE,,,,
,14-Oct,STARLINK-1442,6.8,2:52:54,11°,SSE,2:52:54,11°,SSE,2:53:06,10°,SSE,,,,
,14-Oct,STARLINK-4193,?,2:52:58,15°,E,2:52:58,15°,E,2:54:00,10°,E,,,,
,14-Oct,STARLINK-4400,?,2:53:36,10°,SSE,2:54:02,13°,SSE,2:54:02,13°,SSE,,,,
,14-Oct,STARLINK-1759,7.6,2:54:00,10°,SW,2:58:23,14°,S,3:02:10,10°,SSE,,,,
,14-Oct,STARLINK-4581,6.9,2:54:33,10°,SSE,2:54:33,10°,SSE,2:54:35,10°,SSE,,,,
,14-Oct,STARLINK-3513,?,2:54:47,10°,SSE,2:55:42,11°,SSE,2:56:38,10°,SE,,,,
,14-Oct,STARLINK-4755,6.8,2:54:52,13°,SE,2:54:52,13°,SE,2:56:20,10°,ESE,,,,
,14-Oct,STARLINK-2022,5.7,2:54:59,43°,E,2:54:59,43°,E,3:01:22,10°,SE,,,,
,14-Oct,STARLINK-3929,6.6,2:55:24,15°,SE,2:55:24,15°,SE,2:57:13,10°,ESE,,,,
,14-Oct,STARLINK-4501,6.8,2:55:42,12°,SSE,2:55:42,12°,SSE,2:56:03,10°,SSE,,,,
,14-Oct,STARLINK-2467,6.4,2:55:44,19°,SE,2:55:53,19°,SE,2:59:18,10°,E,,,,
,14-Oct,STARLINK-2321,6.9,2:56:06,10°,ESE,2:56:06,10°,ESE,2:56:11,10°,ESE,,,,
,14-Oct,STARLINK-1121,6.3,2:56:11,23°,SE,2:56:11,23°,SE,2:59:24,10°,E,,,,
,14-Oct,STARLINK-2157,6.7,2:56:18,12°,SSE,2:56:18,12°,SSE,2:56:42,10°,SSE,,,,
,14-Oct,STARLINK-1572,6.9,2:56:55,10°,S,2:59:38,15°,SSE,3:02:27,10°,ESE,,,,
,14-Oct,STARLINK-1755,6.8,2:57:00,11°,SE,2:57:00,11°,SE,2:58:05,10°,SE,,,,
,14-Oct,STARLINK-2544,6.5,2:57:33,18°,SSE,2:57:33,18°,SSE,2:58:57,10°,SSE,,,,
,14-Oct,STARLINK-4810,6.8,2:58:24,10°,ESE,2:58:24,10°,ESE,2:58:24,10°,ESE,,,,
,14-Oct,STARLINK-4559,6.7,2:58:58,12°,ESE,2:58:58,12°,ESE,2:59:24,10°,ESE,,,,
,14-Oct,STARLINK-1548,6.4,2:59:21,19°,SE,2:59:21,19°,SE,3:00:46,10°,SE,,,,
,14-Oct,ASTROCAST-0105,?,2:59:21,10°,SSW,3:00:26,13°,SSW,3:00:26,13°,SSW,,,,
,14-Oct,STARLINK-1698,6.2,2:59:35,24°,ESE,2:59:35,24°,ESE,3:01:46,10°,SE,,,,
,14-Oct,STARLINK-3913,?,2:59:45,15°,SE,2:59:45,15°,SE,3:00:28,10°,SE,,,,
,14-Oct,STARLINK-3895,6.6,2:59:52,15°,SE,2:59:52,15°,SE,3:00:39,10°,SE,,,,
,14-Oct,STARLINK-3964,6.7,3:00:14,11°,E,3:00:14,11°,E,3:00:35,10°,ESE,,,,
,14-Oct,STARLINK-1420,6.7,3:00:44,13°,ESE,3:00:44,13°,ESE,3:01:18,10°,ESE,,,,
,14-Oct,STARLINK-3229,?,3:00:54,14°,SE,3:00:54,14°,SE,3:01:28,10°,SE,,,,
,14-Oct,STARLINK-3908,?,3:00:56,14°,ESE,3:00:56,14°,ESE,3:01:39,10°,ESE,,,,
,14-Oct,STARLINK-4399,?,3:00:59,10°,SSE,3:01:34,14°,SSE,3:01:34,14°,SSE,,,,
,14-Oct,STARLINK-2291,6.7,3:01:07,12°,SE,3:01:07,12°,SE,3:02:12,10°,ESE,,,,
,14-Oct,STARLINK-1555,6.6,3:01:26,14°,SSE,3:01:26,14°,SSE,3:02:14,10°,SSE,,,,
,14-Oct,STARLINK-4167,6.7,3:01:29,12°,SSE,3:01:29,12°,SSE,3:01:51,10°,SSE,,,,
,14-Oct,STARLINK-1646,6.7,3:01:56,11°,S,3:04:38,16°,SSE,3:07:31,10°,ESE,,,,
,14-Oct,STARLINK-1681,6,3:02:20,10°,SW,3:11:44,74°,SE,3:22:42,10°,NE,,,,
,14-Oct,STARLINK-1296,6.5,3:02:46,16°,S,3:02:46,16°,S,3:04:03,10°,SSE,,,,
